Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,z
37438,0.33,Premium,E,VVS1,59.7,58.0,984,4.49,4.52,2.69
25928,1.98,Very Good,I,VS2,62.7,60.0,15083,7.9,7.96,4.98
33062,0.3,Ideal,F,VVS1,61.9,57.0,814,4.3,4.32,2.67
33060,0.3,Ideal,F,VVS1,62.2,56.0,814,4.28,4.3,2.67
8608,1.2,Very Good,G,SI2,61.5,58.0,4443,6.83,6.85,4.21
16623,1.07,Premium,G,VS2,62.9,59.0,6644,6.52,6.49,4.09
30028,0.32,Ideal,G,VS1,62.5,57.0,718,4.37,4.34,2.72
23194,2.0,Premium,H,SI1,61.7,58.0,11200,7.82,7.77,4.81
32413,0.41,Ideal,D,SI1,61.7,54.0,791,4.78,4.79,2.95
1244,0.57,Very Good,D,VVS1,60.4,57.0,2945,5.39,5.44,3.27
29395,0.31,Good,E,SI1,63.6,57.0,698,4.3,4.28,2.73
28463,0.32,Very Good,H,VVS1,61.2,57.0,672,4.39,4.42,2.69
38444,0.45,Ideal,D,SI1,60.6,55.0,1027,4.99,4.97,3.02
27099,2.05,Premium,E,SI2,59.7,59.0,17237,8.39,8.27,4.97
23396,0.36,Premium,E,SI1,60.9,60.0,631,4.56,4.61,2.79
33801,0.4,Very Good,F,VS2,62.9,57.0,842,4.69,4.72,2.96
44950,0.5,Good,D,VS2,63.4,57.0,1635,5.04,5.09,3.21
30092,0.32,Ideal,H,VS1,63.0,57.0,720,4.39,4.37,2.76
42074,0.55,Ideal,D,SI2,61.3,57.0,1272,5.23,5.28,3.22
13338,1.23,Premium,J,VS2,61.9,55.0,5504,6.94,6.88,4.28
44916,0.53,Ideal,F,VS2,61.1,56.0,1631,5.22,5.26,3.2
20513,1.41,Very Good,H,VS2,62.5,58.0,8846,7.08,7.12,4.44
2483,0.9,Good,H,SI2,63.6,60.0,3193,6.11,6.06,3.87
1681,0.8,Ideal,H,VS2,62.1,54.0,3030,5.96,5.99,3.71
52973,0.37,Ideal,H,SI1,62.1,56.0,552,4.6,4.61,2.86
10004,1.22,Fair,F,SI2,65.0,56.0,4705,6.71,6.8,4.39
51232,0.56,Ideal,E,VS1,60.0,55.0,2352,5.43,5.4,3.25
4667,1.13,Ideal,H,SI2,60.6,57.0,3670,6.79,6.77,4.11
41162,0.38,Ideal,D,VVS2,61.3,56.0,1200,4.63,4.73,2.87
37173,0.32,Ideal,D,VS2,62.2,55.0,972,4.41,4.37,2.73
14635,1.0,Fair,G,VS1,64.4,56.0,5908,6.31,6.26,4.05
17949,1.06,Ideal,G,VS2,62.3,56.0,7255,6.49,6.54,4.06
3440,0.9,Very Good,H,SI1,62.3,63.0,3387,6.13,6.06,3.8
8154,1.06,Good,F,SI2,62.2,61.0,4357,6.47,6.53,4.04
8396,0.37,Very Good,H,VS2,59.5,61.0,584,4.64,4.67,2.77
22555,1.53,Very Good,I,VS1,62.8,55.0,10602,7.35,7.4,4.63
39158,0.35,Ideal,E,VS1,61.9,56.0,1063,4.53,4.51,2.8
645,0.81,Very Good,F,SI2,63.2,58.0,2843,5.91,5.92,3.74
12676,1.01,Premium,D,SI1,58.3,58.0,5305,6.65,6.59,3.86
13543,1.14,Premium,G,SI1,62.3,59.0,5548,6.66,6.69,4.16
41972,0.4,Premium,F,VVS1,60.2,59.0,1263,4.74,4.76,2.86
52001,0.81,Very Good,I,VS2,62.6,59.7,2444,5.86,5.92,3.69
37616,0.24,Very Good,E,VVS1,62.0,60.0,485,3.96,4.01,2.47
38815,0.45,Premium,F,SI1,61.1,58.0,1046,4.97,4.95,3.03
25553,2.09,Ideal,H,SI1,60.6,57.0,14383,8.34,8.29,5.04
18271,1.0,Premium,E,VS1,61.4,58.0,7420,6.44,6.42,3.95
44763,0.52,Very Good,G,VS1,59.5,58.0,1621,5.21,5.28,3.12
46599,0.54,Ideal,F,VS2,62.3,56.0,1786,5.2,5.17,3.23
19607,1.25,Ideal,G,SI1,60.7,56.0,8226,6.98,7.05,4.26
3717,0.82,Ideal,F,VS2,61.9,57.0,3453,5.99,5.96,3.7
46833,0.55,Ideal,F,VS1,61.3,57.0,1809,5.25,5.28,3.23
12010,1.14,Premium,I,VS1,60.3,57.0,5148,6.83,6.81,4.11
22882,1.29,Ideal,F,VS1,62.3,54.0,10923,7.0,6.93,4.34
46070,0.46,Ideal,E,VVS2,62.6,55.0,1736,4.95,4.92,3.09
13190,1.18,Ideal,G,SI2,60.5,55.0,5452,6.9,6.85,4.16
3649,0.93,Premium,H,SI1,60.9,61.0,3437,6.24,6.2,3.79
17074,0.96,Ideal,G,VS1,61.1,56.0,6807,6.34,6.39,3.89
46646,0.3,Very Good,E,SI1,62.1,60.0,526,4.27,4.29,2.66
26020,0.31,Ideal,G,VS1,60.8,57.0,645,4.39,4.42,2.68
8476,1.01,Premium,F,SI2,62.2,59.0,4416,6.38,6.42,3.98
30635,0.34,Ideal,G,VVS2,62.0,56.0,735,4.46,4.48,2.77
20592,1.52,Premium,D,SI2,60.2,60.0,8897,7.46,7.4,4.47
15127,1.32,Very Good,J,VS2,62.1,57.0,6079,7.01,7.04,4.36
43768,0.54,Ideal,H,VS2,60.1,57.0,1439,5.33,5.28,3.19
29773,0.3,Premium,I,VVS1,61.1,59.0,709,4.33,4.31,2.64
15948,1.18,Ideal,I,VVS1,59.7,54.0,6378,6.92,6.99,4.15
5991,0.91,Ideal,I,VS1,62.4,57.0,3954,6.17,6.21,3.86
49617,0.72,Ideal,J,VVS1,62.4,58.0,2139,5.71,5.76,3.58
14561,1.0,Ideal,D,SI1,62.2,56.0,5880,6.38,6.35,3.96
36074,0.4,Very Good,D,SI1,63.1,61.0,924,4.71,4.67,2.96
41158,0.52,Good,E,SI2,60.5,62.0,1199,5.15,5.2,3.13
39290,0.3,Ideal,H,VS2,62.1,55.0,491,4.33,4.36,2.7
45468,0.5,Premium,E,VS2,62.6,58.0,1676,5.12,5.07,3.19
14315,1.06,Ideal,E,SI1,61.6,56.0,5798,6.55,6.59,4.05
30960,0.32,Very Good,I,VS2,63.0,56.0,449,4.38,4.42,2.77
44926,0.51,Ideal,G,VS1,60.2,56.0,1632,5.18,5.24,3.14
30857,0.33,Premium,G,VS2,60.6,61.0,743,4.49,4.46,2.71
12533,1.12,Premium,H,SI1,62.2,60.0,5266,6.59,6.65,4.12
44286,0.52,Premium,H,VS1,61.4,57.0,1577,5.27,5.16,3.2
19970,1.5,Very Good,D,SI2,63.3,57.0,8518,7.27,7.2,4.58
4069,0.31,Ideal,D,SI1,62.7,56.0,571,4.32,4.36,2.72
34030,0.4,Very Good,D,VS2,63.2,57.0,850,4.66,4.71,2.96
30017,0.42,Premium,G,SI1,62.7,59.0,717,4.72,4.75,2.97
18906,1.52,Premium,J,VS2,62.0,59.0,7758,7.28,7.31,4.52
36795,0.34,Ideal,E,VS2,62.4,56.0,956,4.49,4.45,2.79
26726,0.32,Very Good,G,VS1,62.5,60.0,645,4.29,4.35,2.7
29619,0.36,Ideal,J,SI1,62.3,53.0,439,4.59,4.62,2.87
48127,0.54,Ideal,E,VS1,61.0,56.0,1939,5.24,5.35,3.23
52493,0.77,Good,D,SI2,64.9,53.0,2523,5.84,5.75,3.76
11000,0.9,Premium,D,VS2,62.6,59.0,4914,6.17,6.14,3.85
15129,1.01,Fair,D,VS2,65.2,57.0,6081,6.23,6.19,4.05
10809,1.0,Ideal,E,SI1,61.5,57.0,4864,6.41,6.47,3.96
46949,0.52,Ideal,E,VS2,62.6,57.0,1815,5.17,5.09,3.21
40387,0.42,Ideal,D,VVS2,61.7,57.0,1132,4.8,4.82,2.97
53030,0.72,Ideal,I,VVS2,61.0,57.0,2602,5.81,5.84,3.55
18835,1.03,Premium,D,VS2,62.9,59.0,7718,6.43,6.38,4.03
43044,0.51,Ideal,H,VS2,61.5,55.0,1375,5.16,5.18,3.18
43500,0.47,Very Good,D,VS1,59.5,61.0,1422,5.06,5.03,3.02
45587,0.52,Ideal,E,VS2,61.9,56.0,1689,5.12,5.16,3.18
24420,1.41,Premium,E,VS1,58.8,59.0,12671,7.3,7.26,4.28
13431,1.06,Ideal,I,VS2,60.3,57.0,5516,6.61,6.66,4.01
25367,0.28,Very Good,D,VVS1,60.4,59.0,642,4.23,4.25,2.56
5369,0.79,Ideal,D,VS2,61.3,57.0,3818,5.95,6.0,3.66
48438,0.51,Ideal,G,VVS2,61.9,55.0,1974,5.19,5.15,3.2
26615,1.8,Ideal,F,SI1,61.8,57.0,16364,7.79,7.83,4.83
43464,0.53,Ideal,H,VS2,61.4,55.4,1417,5.19,5.24,3.2
3274,1.0,Premium,H,SI2,59.8,61.0,3360,6.24,6.17,3.71
47195,0.46,Very Good,F,VVS1,62.3,56.0,1838,4.94,4.98,3.09
43239,0.56,Ideal,D,SI2,61.0,57.0,1399,5.3,5.34,3.24
52171,0.5,Ideal,D,VVS2,62.5,53.0,2475,5.05,5.13,3.18
14708,0.3,Premium,G,VS1,61.8,60.0,605,4.29,4.32,2.66
34689,0.3,Ideal,F,IF,61.3,55.0,873,4.32,4.36,2.66
13930,2.0,Fair,I,I1,66.0,60.0,5667,7.78,7.74,5.1
23384,0.36,Very Good,E,SI1,60.8,59.0,631,4.56,4.59,2.78
14117,1.0,Premium,D,SI1,62.2,58.0,5723,6.45,6.34,3.98
41089,0.41,Ideal,F,VVS2,62.5,56.0,1192,4.75,4.72,2.96
22796,1.71,Ideal,J,VS1,61.6,57.0,10821,7.67,7.62,4.71
53574,0.7,Ideal,E,VS2,62.8,57.0,2697,5.71,5.62,3.56
24654,1.7,Premium,H,VS2,62.8,58.0,12992,7.57,7.52,4.74
41115,0.51,Premium,H,SI1,60.4,58.0,1195,5.21,5.19,3.14
35335,0.32,Ideal,E,VS1,61.0,57.0,898,4.4,4.42,2.69
5571,1.08,Fair,E,SI2,64.9,60.0,3861,6.43,6.39,4.16
49363,1.0,Good,F,I1,63.9,59.0,2098,6.27,6.2,3.99
44173,0.53,Premium,D,SI1,61.4,58.0,1566,5.19,5.23,3.2
37016,0.33,Premium,G,VVS2,60.9,57.0,965,4.5,4.43,2.72
20234,1.47,Very Good,H,SI1,62.9,58.0,8663,7.18,7.23,4.53
47204,0.5,Ideal,G,VVS2,60.5,55.0,1838,5.13,5.15,3.11
805,0.71,Ideal,D,SI1,60.8,56.0,2863,5.8,5.77,3.52
25728,2.38,Premium,G,SI2,62.4,58.0,14648,8.59,8.47,5.32
44833,0.51,Premium,E,SI1,61.3,59.0,1624,5.15,5.13,3.15
32398,0.31,Ideal,E,VVS2,62.0,54.0,791,4.36,4.41,2.72
48785,0.7,Very Good,I,SI1,61.1,56.0,2021,5.74,5.75,3.51
32165,0.28,Ideal,F,IF,61.4,57.0,787,4.22,4.25,2.6
16408,1.01,Very Good,E,VS2,62.9,57.0,6552,6.34,6.42,4.01
38466,0.35,Ideal,E,VVS1,60.7,55.0,1030,4.56,4.6,2.78
17022,1.01,Ideal,F,VS2,60.3,56.0,6794,6.56,6.5,3.94
5653,1.26,Fair,H,SI2,64.9,60.0,3881,6.7,6.62,4.32
26069,2.13,Ideal,H,SI2,61.8,57.0,15288,8.21,8.25,5.09
44309,0.62,Premium,E,SI2,61.1,59.0,1579,5.51,5.46,3.35
10619,1.1,Ideal,E,SI2,61.6,57.0,4829,6.68,6.64,4.1
18930,1.0,Very Good,E,VVS2,61.9,61.0,7777,6.38,6.42,3.96
22508,1.15,Ideal,D,VS2,61.0,57.0,10546,6.76,6.78,4.13
14147,1.22,Premium,D,SI1,62.3,60.0,5739,6.84,6.8,4.25
26739,1.52,Good,F,VS1,63.4,60.0,16519,7.25,7.3,4.61
46774,0.52,Ideal,G,VS1,61.9,55.5,1803,5.13,5.16,3.18
10005,0.91,Ideal,E,SI1,61.0,57.0,4706,6.27,6.32,3.84
31176,0.35,Ideal,H,VVS1,62.0,55.0,756,4.52,4.54,2.81
6340,0.9,Ideal,G,SI2,61.5,57.0,4032,6.19,6.23,3.82
41410,0.56,Premium,F,SI2,59.1,58.0,1225,5.44,5.38,3.2
20754,1.59,Very Good,E,SI2,61.1,57.0,8994,7.48,7.54,4.59
10598,1.0,Good,G,SI1,63.9,60.0,4824,6.27,6.22,3.99
33591,0.37,Premium,E,SI1,59.9,59.0,833,4.7,4.68,2.81
51400,0.7,Premium,F,VS2,61.1,62.0,2369,5.69,5.64,3.46
24785,2.75,Ideal,D,I1,60.9,57.0,13156,9.04,8.98,5.49
52887,0.72,Premium,H,VS2,60.7,59.0,2583,5.84,5.8,3.53
42317,0.41,Ideal,F,VVS1,60.7,56.0,1295,4.81,4.85,2.93
46748,0.51,Premium,F,VS1,60.3,57.0,1799,5.22,5.2,3.14
29809,0.3,Good,D,SI1,63.8,57.0,709,4.29,4.27,2.73
36624,0.24,Very Good,E,VVS2,57.7,61.0,478,4.12,4.13,2.38
31480,0.34,Premium,H,VS1,60.6,60.0,765,4.49,4.45,2.71
28909,0.3,Good,G,VVS2,63.5,56.0,684,4.29,4.34,2.74
32529,0.35,Premium,H,VVS1,61.2,60.0,798,4.51,4.54,2.77
21882,1.21,Ideal,G,VVS2,59.4,59.0,9954,6.92,7.01,4.14
39821,0.3,Premium,E,IF,61.9,58.0,1097,4.3,4.26,2.65
25702,0.35,Ideal,D,SI1,60.8,55.0,644,4.56,4.59,2.78
26528,1.52,Premium,E,VS1,60.1,59.0,16187,7.49,7.45,4.49
2698,0.9,Premium,G,SI2,61.1,58.0,3246,6.22,6.18,3.79
6598,0.9,Very Good,G,VS2,63.5,62.0,4081,6.07,6.11,3.87
6582,0.9,Ideal,D,SI2,62.4,56.0,4078,6.16,6.24,3.87
34908,0.34,Premium,H,VVS2,61.4,58.0,880,4.5,4.46,2.75
47920,0.7,Fair,G,SI1,68.4,58.0,1915,5.59,5.55,3.61
5544,1.01,Fair,G,SI2,64.7,58.0,3856,6.14,6.23,4.0
43229,0.4,Premium,E,VVS1,61.2,61.0,1397,4.74,4.7,2.89
30862,0.33,Ideal,G,VS2,61.6,55.0,743,4.46,4.43,2.74
6550,1.01,Very Good,I,SI1,63.4,62.0,4072,6.25,6.18,3.94
16604,1.02,Very Good,F,VS2,59.9,56.0,6632,6.56,6.6,3.94
2748,0.76,Ideal,E,VS2,61.5,56.0,3249,5.89,5.92,3.63
46415,0.52,Ideal,E,VS2,61.3,55.0,1767,5.22,5.19,3.19
39330,0.35,Premium,E,VVS1,63.0,59.0,1071,4.48,4.44,2.81
7685,0.96,Premium,D,SI2,60.0,61.0,4274,6.36,6.32,3.81
29517,0.38,Ideal,H,VS2,62.2,54.0,703,4.64,4.68,2.9
6709,0.24,Very Good,E,VS1,62.5,55.0,412,3.96,3.98,2.48
26860,1.75,Premium,G,VS2,61.5,59.0,16783,7.76,7.66,4.74
33857,0.3,Premium,E,VS2,59.1,58.0,844,4.39,4.37,2.59
47931,0.56,Ideal,E,VS2,61.9,56.0,1915,5.32,5.27,3.28
21422,1.55,Ideal,G,SI2,60.7,55.0,9530,7.54,7.51,4.57
43879,0.46,Very Good,E,VS1,58.7,60.0,1452,5.08,5.15,3.0
6341,1.0,Fair,E,SI2,57.3,62.0,4032,6.54,6.59,3.76
82,0.26,Very Good,D,VVS1,62.1,60.0,554,4.03,4.12,2.53
31203,0.32,Ideal,D,SI1,59.6,57.0,756,4.47,4.42,2.65
22053,1.16,Ideal,G,IF,62.3,55.0,10082,6.79,6.73,4.21
17102,1.06,Very Good,G,VS2,59.8,58.0,6818,6.64,6.7,3.99
8461,1.02,Very Good,E,SI2,58.7,63.0,4414,6.61,6.55,3.86
45292,0.51,Premium,E,VS2,59.2,61.0,1662,5.17,5.16,3.06
50705,0.71,Ideal,F,SI2,60.7,57.0,2291,5.78,5.81,3.52
33605,0.31,Ideal,D,SI2,61.3,56.0,462,4.36,4.41,2.69
22541,3.02,Fair,I,I1,65.2,56.0,10577,9.11,9.02,5.91
44481,0.55,Ideal,E,VS2,60.3,57.0,1596,5.28,5.3,3.19
39130,0.41,Premium,G,VS2,61.4,59.0,1061,4.79,4.75,2.93
24115,2.31,Premium,H,SI2,62.1,58.0,12269,8.55,8.47,5.29
52216,0.81,Very Good,J,SI1,63.1,59.0,2482,5.88,5.91,3.72
18768,1.35,Premium,H,SI1,62.4,58.0,7673,7.03,6.95,4.36
29149,0.4,Ideal,G,SI1,62.0,55.0,692,4.72,4.76,2.94
4230,1.19,Premium,E,I1,60.2,61.0,3572,6.91,6.87,4.15
52265,0.57,Ideal,E,VS2,61.5,57.0,2491,5.35,5.32,3.28
19387,1.2,Premium,G,VS1,62.4,59.0,8056,6.73,6.69,4.19
13849,1.5,Fair,H,I1,65.5,58.0,5645,7.02,6.96,4.58
39420,0.41,Ideal,F,VS1,61.9,55.0,1076,4.8,4.76,2.96
4144,0.9,Ideal,I,VS1,62.4,57.0,3545,6.17,6.21,3.86
43296,0.52,Ideal,H,VS2,61.3,55.0,1401,5.2,5.24,3.2
33216,0.31,Ideal,F,IF,62.3,57.0,821,4.25,4.29,2.66
8927,0.71,Ideal,F,VVS2,61.6,56.0,4497,5.73,5.75,3.53
16939,1.22,Very Good,I,VS1,62.9,53.8,6763,6.79,6.83,4.29
15781,1.0,Very Good,E,VS2,63.8,59.0,6315,6.25,6.32,4.01
3108,0.69,Very Good,G,VVS1,60.8,55.0,3323,5.74,5.77,3.5
646,0.71,Very Good,D,SI1,61.5,58.0,2843,5.73,5.79,3.54
43686,0.5,Very Good,D,SI1,58.8,60.0,1436,5.17,5.23,3.06
16776,1.12,Premium,G,VS2,62.3,59.0,6683,6.71,6.61,4.15
14531,1.0,Very Good,E,SI1,60.1,60.0,5865,6.45,6.49,3.89
21176,1.13,Ideal,G,VVS2,62.3,57.0,9333,6.62,6.66,4.14
38655,0.42,Premium,D,SI1,60.8,59.0,1040,4.85,4.82,2.94
33430,0.32,Ideal,G,VS1,61.2,56.0,828,4.44,4.42,2.71
53301,0.3,Very Good,I,VVS1,62.8,59.0,552,4.24,4.29,2.68
33953,0.23,Very Good,E,VVS2,62.7,59.0,465,3.93,3.95,2.47
40587,0.41,Premium,E,VS1,59.9,58.0,1153,4.88,4.83,2.91
3584,0.59,Ideal,E,VVS1,60.7,57.0,3422,5.41,5.45,3.29
51669,0.7,Ideal,I,VS1,62.1,57.0,2398,5.69,5.71,3.54
53148,0.73,Very Good,I,VVS1,61.9,57.0,2623,5.75,5.79,3.57
44133,0.53,Very Good,H,VS1,63.3,56.0,1561,5.13,5.17,3.26
32524,0.35,Ideal,G,VVS2,62.1,56.0,798,4.47,4.51,2.79
51544,0.83,Fair,G,SI2,64.4,57.0,2386,5.93,5.86,3.8
2854,0.73,Ideal,G,VS1,60.2,56.0,3273,5.86,5.9,3.54
53636,0.3,Ideal,I,VVS1,62.1,56.0,552,4.3,4.33,2.68
47390,0.54,Ideal,E,VS2,61.4,57.0,1847,5.25,5.21,3.21
23393,0.4,Ideal,J,VS1,62.6,55.0,631,4.71,4.75,2.96
48246,0.69,Good,F,SI1,58.4,61.7,1951,5.75,5.82,3.38
49262,0.71,Very Good,F,SI1,63.0,56.0,2088,5.65,5.72,3.58
3900,0.92,Ideal,J,VS1,62.0,55.0,3489,6.24,6.27,3.88
52438,0.63,Ideal,E,VS2,60.8,57.0,2513,5.53,5.55,3.37
42565,0.55,Very Good,H,VS2,60.2,59.0,1327,5.36,5.24,3.19
52859,0.72,Ideal,G,VS2,62.7,56.0,2578,5.72,5.76,3.6
24188,1.21,Ideal,D,VVS2,61.3,57.0,12375,6.85,6.88,4.21
53090,0.77,Ideal,H,SI1,61.7,56.0,2612,5.9,5.85,3.62
9072,1.03,Ideal,H,SI1,62.3,56.0,4520,6.45,6.48,4.03
32761,0.34,Premium,I,VVS1,62.4,59.0,803,4.44,4.4,2.76
53913,0.61,Premium,F,VVS1,61.8,59.0,2753,5.48,5.4,3.36
25829,1.41,Good,E,VVS2,59.9,61.0,14853,7.21,7.37,4.37
36741,0.32,Ideal,G,IF,60.9,56.0,954,4.41,4.43,2.69
36718,0.42,Very Good,G,VVS2,61.2,56.0,954,4.84,4.86,2.97
2006,0.72,Very Good,D,SI1,60.5,57.0,3102,5.85,5.89,3.55
17477,1.13,Ideal,G,VS2,62.7,56.0,7016,6.65,6.61,4.16
2428,0.73,Very Good,D,VS2,63.5,58.0,3182,5.68,5.72,3.62
52889,0.84,Very Good,G,SI2,62.9,55.0,2584,5.99,6.12,3.8
31756,0.44,Ideal,G,SI1,62.7,57.0,772,4.82,4.85,3.03
19950,1.55,Ideal,J,VS2,61.4,55.0,8498,7.41,7.49,4.58
28312,0.3,Good,H,SI1,63.3,56.0,432,4.27,4.29,2.71
22781,1.45,Premium,D,SI1,62.2,58.0,10800,7.12,7.03,4.4
806,0.83,Premium,G,SI1,62.3,58.0,2863,6.01,5.97,3.73
2285,0.9,Good,H,SI2,63.4,60.0,3160,6.03,6.08,3.84
13615,1.0,Very Good,E,SI1,62.4,59.0,5571,6.36,6.42,3.99
13978,1.27,Ideal,I,SI1,62.4,56.0,5690,6.95,6.9,4.32
15138,1.19,Very Good,H,VS2,61.1,58.0,6086,6.81,6.83,4.17
43064,0.45,Ideal,G,IF,62.0,53.0,1377,4.94,4.99,3.08
7625,1.01,Very Good,J,VS1,61.3,57.0,4262,6.43,6.5,3.96
31304,0.32,Ideal,D,VS2,61.3,56.0,758,4.37,4.41,2.69
18566,1.0,Good,G,VVS2,61.6,60.0,7572,6.34,6.38,3.92
207,0.7,Very Good,E,SI1,63.2,60.0,2777,5.6,5.51,3.51
15759,1.25,Ideal,G,SI2,61.5,56.0,6300,7.0,6.92,4.28
42277,0.23,Very Good,D,VVS2,61.9,60.0,505,3.9,3.95,2.43
31978,0.26,Very Good,F,VS2,62.4,58.0,453,4.06,4.08,2.54
15211,1.01,Ideal,G,VS2,62.7,56.0,6108,6.43,6.39,4.02
13385,0.31,Ideal,E,SI1,60.1,57.0,601,4.36,4.39,2.63
13985,1.24,Premium,H,SI2,61.2,57.0,5694,7.02,6.87,4.25
14081,1.2,Ideal,H,SI2,61.0,57.0,5712,6.9,6.84,4.19
38676,0.52,Very Good,I,SI1,60.3,61.0,1041,5.14,5.2,3.12
8987,1.15,Premium,H,SI2,62.4,57.0,4508,6.66,6.59,4.14
17540,1.5,Premium,I,SI2,62.2,61.0,7056,7.24,7.19,4.49
28746,0.31,Ideal,E,VS2,61.3,56.0,680,4.34,4.37,2.67
29984,0.43,Ideal,I,VS2,61.9,54.0,716,4.87,4.88,3.02
1063,0.31,Premium,H,SI1,62.7,58.0,558,4.34,4.31,2.71
30709,0.37,Very Good,E,VS1,63.7,56.0,738,4.54,4.6,2.91
22323,1.65,Ideal,I,SI1,61.7,55.0,10365,7.6,7.63,4.7
7901,1.0,Fair,F,VS2,68.3,58.0,4312,5.98,5.95,4.08
21821,1.51,Ideal,I,VS2,61.6,54.0,9891,7.38,7.42,4.57
46067,0.7,Very Good,F,I1,63.2,61.0,1736,5.57,5.48,3.49
47321,0.23,Very Good,D,VVS2,61.0,59.0,530,3.95,3.98,2.42
8966,1.03,Very Good,F,SI2,61.4,57.0,4503,6.53,6.6,4.03
42699,0.52,Very Good,G,SI1,63.3,55.0,1338,5.1,5.07,3.22
12912,1.0,Fair,E,VS2,65.0,58.0,5376,6.21,6.16,4.02
29006,0.34,Ideal,H,VVS2,62.2,55.0,686,4.48,4.49,2.79
19472,1.26,Ideal,H,SI1,61.6,56.0,8110,6.88,6.93,4.26
42058,0.56,Ideal,H,SI1,62.3,53.0,1270,5.28,5.31,3.3
1289,0.72,Ideal,G,VS2,61.5,55.0,2952,5.76,5.79,3.55
29802,0.3,Premium,D,SI1,62.2,58.0,709,4.31,4.28,2.67
7570,0.73,Ideal,D,VVS2,62.2,56.0,4252,5.79,5.73,3.58
18961,1.23,Very Good,D,SI1,59.7,58.0,7799,6.96,7.02,4.17
30496,0.31,Ideal,D,SI1,61.9,57.0,732,4.36,4.33,2.69
44575,0.53,Ideal,E,VS2,62.5,57.0,1607,5.16,5.18,3.23
5578,0.9,Very Good,E,SI1,62.9,55.0,3863,6.18,6.22,3.9
14163,1.2,Premium,H,SI1,62.2,58.0,5746,6.78,6.72,4.2
3004,0.71,Ideal,E,VS2,62.1,55.0,3304,5.72,5.75,3.56
17749,1.51,Ideal,I,SI1,62.2,56.0,7145,7.36,7.27,4.55
51802,0.7,Very Good,H,VS2,63.4,60.0,2415,5.61,5.59,3.55
33941,0.27,Ideal,H,VS1,62.3,56.0,464,4.15,4.17,2.59
22297,1.27,Ideal,G,VVS2,62.4,53.3,10342,6.94,6.95,4.33
30568,0.31,Ideal,D,VS2,61.8,55.0,734,4.33,4.37,2.69
27734,1.51,Very Good,F,VVS1,62.6,59.0,18777,7.33,7.24,4.56
39457,0.39,Ideal,G,VS1,62.6,55.0,1077,4.69,4.66,2.93
53347,0.57,Ideal,F,IF,61.3,56.0,2656,5.32,5.36,3.28
37770,0.41,Premium,E,VS2,62.1,58.0,999,4.78,4.75,2.96
1133,0.72,Ideal,F,SI1,61.0,55.0,2920,5.78,5.85,3.55
13188,1.21,Very Good,J,VS1,62.6,57.0,5452,6.71,6.8,4.23
9606,1.02,Very Good,G,SI1,63.0,55.0,4633,6.4,6.45,4.05
38321,0.5,Very Good,F,SI2,63.1,60.0,1020,5.0,5.04,3.17
36697,0.39,Ideal,G,VVS2,62.2,54.0,952,4.67,4.7,2.91
43619,0.28,Ideal,G,VS2,62.1,56.0,508,4.19,4.23,2.61
1292,0.7,Ideal,E,VS2,62.6,57.0,2952,5.63,5.68,3.54
29774,0.3,Ideal,I,VVS1,61.3,57.0,709,4.34,4.31,2.65
7665,1.15,Premium,G,SI2,62.7,58.0,4270,6.71,6.69,4.2
31261,0.32,Good,H,SI1,63.1,54.0,449,4.36,4.42,2.77
41857,0.7,Good,H,I1,57.4,63.0,1255,5.89,5.8,3.36
46625,0.3,Premium,H,VS1,62.2,60.0,526,4.23,4.29,2.65
47470,0.51,Ideal,G,VVS2,62.2,53.4,1859,5.11,5.15,3.19
16289,1.01,Premium,E,VS2,58.1,60.0,6516,6.58,6.51,3.8
22422,1.53,Very Good,H,SI1,61.3,56.0,10446,7.42,7.44,4.56
51279,0.58,Ideal,E,VS1,60.8,57.0,2359,5.42,5.41,3.29
36683,0.41,Premium,F,VVS2,61.6,59.0,951,4.73,4.79,2.93
27258,2.14,Premium,G,SI2,60.4,59.0,17673,8.38,8.32,5.04
47807,0.57,Very Good,F,VVS2,62.6,58.0,1902,5.32,5.38,3.34
39200,0.43,Premium,D,SI1,61.1,59.0,1064,4.89,4.83,2.97
13580,1.17,Ideal,F,SI2,62.2,55.0,5556,6.73,6.7,4.18
17525,1.3,Ideal,H,SI1,62.2,56.0,7054,7.03,6.98,4.36
37421,0.33,Ideal,E,VVS1,61.2,56.0,984,4.45,4.51,2.74
35798,0.34,Ideal,F,VVS2,61.8,56.0,914,4.49,4.47,2.77
53163,0.72,Ideal,E,SI1,62.0,57.0,2626,5.7,5.75,3.55
12359,1.01,Ideal,I,VS1,60.3,57.0,5231,6.51,6.53,3.93
48656,0.34,Very Good,H,VS2,62.4,60.0,537,4.41,4.44,2.76
26684,0.33,Ideal,E,SI2,62.2,54.0,427,4.44,4.46,2.77
26701,0.32,Ideal,G,VS1,62.0,56.0,645,4.35,4.39,2.71
40312,0.4,Ideal,E,VS1,62.3,56.0,1125,4.73,4.71,2.94
13600,1.2,Ideal,G,SI2,58.9,60.0,5562,6.98,6.94,4.1
4879,0.9,Very Good,E,SI2,61.6,58.0,3715,6.18,6.23,3.82
17910,1.03,Very Good,F,VS1,62.2,57.0,7233,6.47,6.51,4.04
50242,0.7,Very Good,G,SI1,62.0,61.0,2234,5.68,5.71,3.53
